Default schedule
Rate	34.48
CV	0.00
Kappa	0.00
Delta	0.00
Labda	0.00
Rev Jump	0.00
Prior Change	0.00
Est Data	0.00
Solo Tree Move	0.00
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Local Transform Hyper Prior	0.00
Change Hetero	0.00
Tree Move	0.00
OU	0.00
Gamma	0.00
RJ Dummy Add / Remove	0.00
RJ Dummy Move Node	0.00
RJ Dummy Change Beta	0.00
Fat Tail Ans All	0.00
Fat Tail Ans	0.00
Geo Move All	0.00
Local Rates	0.00
Data Dist	0.00
Time Slice - Time	0.00
Time Slice - Scale	0.00
Global Rate	0.00
GlobalTrend-Change	0.00
Fabric Homo	0.00
Site Power	0.00
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Beta 1 - Dev	Beta 1 - Tried	Beta 1 - Accepted	Beta 10 - Dev	Beta 10 - Tried	Beta 10 - Accepted	Beta 11 - Dev	Beta 11 - Tried	Beta 11 - Accepted	Beta 12 - Dev	Beta 12 - Tried	Beta 12 - Accepted	Beta 13 - Dev	Beta 13 - Tried	Beta 13 - Accepted	Beta 14 - Dev	Beta 14 - Tried	Beta 14 - Accepted	Beta 15 - Dev	Beta 15 - Tried	Beta 15 - Accepted	Beta 16 - Dev	Beta 16 - Tried	Beta 16 - Accepted	Beta 17 - Dev	Beta 17 - Tried	Beta 17 - Accepted	Beta 18 - Dev	Beta 18 - Tried	Beta 18 - Accepted	Beta 19 - Dev	Beta 19 - Tried	Beta 19 - Accepted	Beta 2 - Dev	Beta 2 - Tried	Beta 2 - Accepted	Beta 20 - Dev	Beta 20 - Tried	Beta 20 - Accepted	Beta 21 - Dev	Beta 21 - Tried	Beta 21 - Accepted	Beta 22 - Dev	Beta 22 - Tried	Beta 22 - Accepted	Beta 23 - Dev	Beta 23 - Tried	Beta 23 - Accepted	Beta 24 - Dev	Beta 24 - Tried	Beta 24 - Accepted	Beta 25 - Dev	Beta 25 - Tried	Beta 25 - Accepted	Beta 26 - Dev	Beta 26 - Tried	Beta 26 - Accepted	Beta 27 - Dev	Beta 27 - Tried	Beta 27 - Accepted	Beta 28 - Dev	Beta 28 - Tried	Beta 28 - Accepted	Beta 29 - Dev	Beta 29 - Tried	Beta 29 - Accepted	Beta 3 - Dev	Beta 3 - Tried	Beta 3 - Accepted	Beta 30 - Dev	Beta 30 - Tried	Beta 30 - Accepted	Beta 31 - Dev	Beta 31 - Tried	Beta 31 - Accepted	Beta 32 - Dev	Beta 32 - Tried	Beta 32 - Accepted	Beta 33 - Dev	Beta 33 - Tried	Beta 33 - Accepted	Beta 34 - Dev	Beta 34 - Tried	Beta 34 - Accepted	Beta 35 - Dev	Beta 35 - Tried	Beta 35 - Accepted	Beta 36 - Dev	Beta 36 - Tried	Beta 36 - Accepted	Beta 37 - Dev	Beta 37 - Tried	Beta 37 - Accepted	Beta 38 - Dev	Beta 38 - Tried	Beta 38 - Accepted	Beta 39 - Dev	Beta 39 - Tried	Beta 39 - Accepted	Beta 4 - Dev	Beta 4 - Tried	Beta 4 - Accepted	Beta 40 - Dev	Beta 40 - Tried	Beta 40 - Accepted	Beta 5 - Dev	Beta 5 - Tried	Beta 5 - Accepted	Beta 6 - Dev	Beta 6 - Tried	Beta 6 - Accepted	Beta 7 - Dev	Beta 7 - Tried	Beta 7 - Accepted	Beta 8 - Dev	Beta 8 - Tried	Beta 8 - Accepted	Beta 9 - Dev	Beta 9 - Tried	Beta 9 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
352	0.252841	343	0.139942	37	0.594595	268	0.302239	0.036642	13	0.153846	2.891647	9	0.222222	0.856106	8	0.125000	0.997177	16	0.437500	2.572975	10	0.600000	1.214432	10	0.400000	1.770668	12	0.000000	1.977569	20	0.200000	3.131971	9	0.222222	4.638362	10	0.100000	1.482130	6	0.333333	0.987373	6	0.166667	2.289508	7	0.285714	1.577778	4	0.250000	1.636973	10	0.300000	2.232062	4	0.250000	2.512750	2	0.500000	0.782406	3	0.333333	1.656113	11	0.000000	0.952136	11	0.272727	1.427892	13	0.230769	0.499110	13	0.307692	1.676591	9	0.444444	2.342605	26	0.307692	0.650302	18	0.444444	0.818133	16	0.375000	1.407022	12	0.166667	0.792313	12	0.000000	2.305060	11	0.000000	0.988249	18	0.388889	1.109174	10	0.500000	2.682989	12	0.166667	2.189729	10	0.000000	1.362124	12	0.250000	1.360008	4	0.250000	0.484973	4	0.250000	2.100299	12	0.250000	0.930697	6	0.333333	3.674518	8	0.250000	0.793014	17	0.294118	10.216807	268	0.302239	0.240000	0.241570	
367	0.272480	331	0.157100	27	0.703704	275	0.305455	0.032714	4	0.000000	2.550446	17	0.294118	1.895747	16	0.187500	0.917642	8	0.000000	3.481159	18	0.277778	2.004872	12	0.166667	1.135344	9	0.444444	1.755881	14	0.285714	7.885375	25	0.160000	3.168624	18	0.055556	1.506780	13	0.153846	2.921161	13	0.153846	1.749157	12	0.333333	2.183100	6	0.500000	1.635000	7	0.857143	2.769751	13	0.230769	2.445836	7	0.142857	1.068959	12	0.166667	1.127261	11	0.181818	1.663755	18	0.666667	2.040388	15	0.133333	0.822785	11	0.181818	1.688845	12	0.250000	2.349700	9	0.333333	0.623397	15	0.200000	0.903990	2	0.000000	1.152725	16	0.437500	0.890088	15	0.133333	1.017643	17	0.588235	0.889138	8	0.375000	1.576765	22	0.045455	1.588660	4	0.250000	2.415455	11	0.454545	1.890654	9	0.222222	1.364401	12	0.333333	0.936260	11	0.363636	2.818962	12	0.250000	0.918353	3	0.666667	2.031612	11	0.272727	1.569122	12	0.500000	10.216364	275	0.305455	0.255000	0.241568	
354	0.274011	355	0.121127	43	0.511628	248	0.330645	0.034812	17	0.235294	6.405640	13	0.461538	1.873565	16	0.187500	0.252663	4	0.500000	4.173114	11	0.090909	2.435228	10	0.000000	1.087347	8	0.000000	1.720901	12	0.250000	3.012783	12	0.333333	2.862822	6	0.333333	1.459988	9	0.111111	2.059178	18	0.166667	2.739706	15	0.200000	1.962669	10	0.200000	1.798884	19	0.315789	5.468808	11	0.090909	2.162768	14	0.500000	0.711736	7	0.142857	2.396058	8	0.625000	1.371386	23	0.217391	1.588169	10	0.500000	0.731483	4	0.000000	2.251847	12	0.583333	3.523824	11	0.090909	0.663045	6	0.333333	0.585609	16	0.250000	2.249463	18	0.333333	0.924730	9	0.333333	1.369198	8	0.250000	1.165892	10	0.200000	1.700350	15	0.200000	2.224052	5	0.400000	2.171051	12	0.500000	2.061221	18	0.277778	1.161577	10	0.200000	0.766979	16	0.187500	2.581468	6	0.500000	0.925619	10	0.200000	1.864037	13	0.230769	0.760159	12	0.500000	10.216206	248	0.330645	0.244000	0.241567	
339	0.312684	350	0.134286	38	0.710526	273	0.289377	0.034117	12	0.333333	2.761782	10	0.600000	0.945251	11	0.090909	0.972665	15	0.400000	3.039675	2	0.500000	2.400889	9	0.111111	1.300473	7	0.285714	1.617011	6	0.166667	3.513208	8	0.500000	1.535193	14	0.500000	1.409878	9	0.666667	2.107968	21	0.095238	2.640382	10	0.400000	1.913232	7	0.285714	1.612420	9	0.000000	3.364683	9	0.333333	2.133472	9	0.111111	0.643836	13	0.384615	2.839447	13	0.307692	1.085434	18	0.277778	1.679761	2	0.500000	0.632551	10	0.600000	2.608735	14	0.071429	3.618430	12	0.000000	0.759217	9	0.333333	1.016015	7	0.428571	1.841713	12	0.333333	1.462657	8	0.250000	2.178941	5	0.000000	1.688983	8	0.250000	4.631226	16	0.125000	3.258094	26	0.269231	2.942707	13	0.538462	2.888951	17	0.117647	2.073538	9	0.000000	0.914275	7	0.428571	2.514016	16	0.187500	0.950055	16	0.312500	1.939972	11	0.545455	1.392688	8	0.750000	10.216169	273	0.289377	0.259000	0.241572	
353	0.249292	350	0.122857	45	0.488889	252	0.238095	0.019304	0	0.000000	2.437651	12	0.083333	0.553782	5	0.400000	0.958590	6	0.333333	2.869271	15	0.200000	2.236537	11	0.272727	1.875806	15	0.066667	0.773310	11	0.545455	3.563541	13	0.076923	4.334305	9	0.000000	1.381451	7	0.285714	1.567322	9	0.111111	2.120688	13	0.076923	1.034501	8	0.125000	1.650319	14	0.214286	3.191420	10	0.100000	2.795168	15	0.733333	0.558751	10	0.200000	6.320596	15	0.133333	1.124542	14	0.285714	1.633297	10	0.100000	0.571103	23	0.217391	1.802768	11	0.181818	2.204325	19	0.052632	0.496013	11	0.454545	1.002735	9	0.111111	1.882868	13	0.230769	0.886750	9	0.111111	1.549780	5	0.200000	1.574403	3	0.333333	1.587035	9	0.666667	2.595532	11	0.545455	1.366709	11	0.272727	2.118524	18	0.055556	2.236317	17	0.117647	0.920101	9	0.000000	2.409933	16	0.187500	1.015510	8	0.750000	1.980710	15	0.466667	1.293811	7	0.428571	10.216159	252	0.238095	0.213000	0.241569	
345	0.211594	350	0.117143	36	0.527778	269	0.315985	0.031178	16	0.250000	2.911648	11	0.454545	1.061120	6	0.000000	0.559469	22	0.227273	2.802761	17	0.235294	2.137370	17	0.117647	1.691696	18	0.388889	1.380003	21	0.238095	2.332314	8	0.000000	1.973301	10	0.100000	1.403449	10	0.300000	2.073945	9	0.333333	2.612898	8	0.125000	1.257416	12	0.166667	1.617945	6	0.166667	1.767879	5	0.400000	3.001331	7	0.000000	0.633979	19	0.263158	2.202180	10	0.000000	1.149172	9	0.111111	1.783743	7	0.142857	0.500432	10	0.400000	1.937680	2	1.000000	2.331562	16	0.125000	0.822844	4	0.750000	1.710442	13	0.153846	2.938681	10	0.100000	0.732953	3	0.333333	1.487415	8	0.625000	1.544521	20	0.350000	1.496701	14	0.285714	7.457797	13	0.076923	3.967433	8	0.125000	1.308629	12	0.333333	1.447330	11	0.181818	0.873903	10	0.400000	2.213646	11	0.181818	1.003168	15	0.000000	2.293520	10	0.300000	1.946211	7	0.000000	10.216157	269	0.315985	0.218000	0.241570	
354	0.265537	334	0.095808	44	0.613636	268	0.283582	0.031253	11	0.181818	2.533257	4	1.000000	0.847539	22	0.227273	1.091814	17	0.117647	1.262783	9	0.000000	2.354985	11	0.454545	0.751591	15	0.400000	1.633367	9	0.333333	3.844044	11	0.181818	2.458464	5	0.200000	1.227295	22	0.454545	2.321068	15	0.200000	1.067496	15	0.533333	1.116046	15	0.266667	1.641808	15	0.466667	3.419471	10	0.600000	2.113612	13	0.076923	0.699860	12	0.333333	1.691764	14	0.071429	1.359600	12	0.250000	3.347904	20	0.050000	0.467053	10	0.100000	1.400411	7	0.142857	2.181306	11	0.272727	0.373585	8	0.375000	0.939480	21	0.190476	3.947541	15	0.466667	1.013379	10	0.300000	1.751704	17	0.176471	1.550315	18	0.111111	1.268592	7	0.142857	3.786879	20	0.050000	3.779577	5	0.400000	1.276259	8	0.125000	0.896431	7	0.285714	0.824472	4	0.500000	1.995512	8	0.250000	1.000890	8	0.000000	1.310740	11	0.454545	1.365489	13	0.230769	10.216156	268	0.283582	0.229000	0.241572	
365	0.221918	333	0.129129	40	0.425000	262	0.286260	0.031792	4	0.250000	2.986554	5	0.200000	1.017161	13	0.076923	1.134040	14	0.357143	3.238486	15	0.000000	4.082182	17	0.000000	1.518618	3	0.333333	1.814825	7	0.000000	3.971768	17	0.235294	2.481219	15	0.400000	2.002701	11	0.090909	1.850522	18	0.333333	2.327978	4	0.500000	1.403609	5	0.200000	1.695415	9	0.111111	3.319222	10	0.500000	2.618421	11	0.181818	0.777498	7	0.285714	1.919478	10	0.100000	1.099755	12	0.666667	3.005956	10	0.300000	1.301490	6	0.333333	1.714226	8	0.250000	2.250971	16	0.250000	0.745290	15	0.200000	0.952892	17	0.235294	2.614514	18	0.111111	0.699702	21	0.285714	1.714585	12	0.166667	1.617143	8	0.000000	1.484518	10	0.100000	3.452245	14	0.285714	2.942359	7	0.142857	1.751658	10	0.200000	1.070840	12	0.166667	0.838727	19	0.210526	2.443733	6	0.000000	1.034680	10	0.200000	3.690646	17	0.058824	1.292548	11	0.272727	10.216156	262	0.286260	0.216000	0.241575	
350	0.314286	340	0.135294	23	0.652174	287	0.299652	0.064409	6	0.333333	3.818750	12	0.000000	0.398599	8	0.625000	1.034988	22	0.272727	1.496224	12	0.333333	2.272778	13	0.384615	1.501717	6	0.000000	1.819068	21	0.190476	4.187177	5	0.000000	3.032135	8	0.000000	1.591086	15	0.400000	2.413067	9	0.444444	2.461706	15	0.466667	2.478003	8	0.000000	2.682235	9	0.111111	3.583658	9	0.444444	2.461200	8	0.750000	1.068305	19	0.368421	1.301786	15	0.333333	0.803979	6	0.333333	1.726619	14	0.357143	0.549780	9	0.333333	1.005402	7	0.428571	2.132651	6	0.500000	0.814738	16	0.437500	0.912134	15	0.466667	2.428971	20	0.350000	1.605973	13	0.384615	1.826934	13	0.769231	1.564629	8	0.125000	1.333750	5	0.200000	2.780058	6	0.166667	2.252365	10	0.300000	1.668094	13	0.307692	0.622328	6	0.333333	0.521310	6	0.500000	4.688242	3	0.333333	1.551566	16	0.062500	2.975267	13	0.000000	1.204252	10	0.300000	10.216156	287	0.299652	0.257000	0.241574	
334	0.323353	332	0.141566	39	0.333333	295	0.322034	0.034637	13	0.153846	2.448372	15	0.266667	0.398560	11	0.363636	1.026250	17	0.235294	1.916728	12	0.250000	1.377772	12	0.500000	1.953403	17	0.235294	1.556749	17	0.294118	3.536151	16	0.187500	2.139453	12	0.166667	1.463201	13	0.615385	2.673976	8	0.125000	2.827582	9	0.333333	1.815495	13	0.538462	1.458087	11	0.090909	3.675802	9	0.333333	4.130508	20	0.100000	0.575482	15	0.400000	1.762688	17	0.352941	1.116000	8	0.625000	1.817438	13	0.307692	0.460249	18	0.444444	1.835178	6	0.000000	1.451172	11	0.363636	0.927740	11	0.363636	0.973919	13	0.153846	1.270979	6	0.333333	1.034428	6	1.000000	2.206503	7	0.142857	0.652433	6	0.000000	1.594294	15	0.200000	3.921102	8	0.625000	2.051007	13	0.153846	1.567808	12	0.333333	1.209656	17	0.529412	0.872578	10	0.300000	5.532962	9	0.111111	1.266662	7	0.285714	2.289174	11	0.727273	0.849924	6	0.333333	10.216156	295	0.322034	0.263000	0.241574	
348	0.284483	331	0.129909	33	0.636364	288	0.309028	0.033214	12	0.166667	2.411774	11	0.090909	1.007902	7	0.142857	1.056387	9	0.000000	1.480227	13	0.230769	3.019284	19	0.210526	1.240273	17	0.235294	1.656622	21	0.142857	3.683375	16	0.187500	1.463870	6	0.333333	2.834409	10	0.200000	1.882309	12	0.250000	2.119359	12	0.250000	0.876190	3	0.000000	0.883410	10	0.600000	3.368173	4	0.000000	2.446247	10	0.300000	0.721963	11	0.363636	2.560197	7	0.714286	1.037238	16	0.500000	1.680434	20	0.250000	1.343391	15	0.000000	1.564766	10	0.000000	2.287620	8	0.625000	0.981832	20	0.300000	1.025113	7	0.000000	2.076826	6	0.166667	0.926666	11	0.090909	1.145890	13	0.076923	1.274067	8	0.125000	3.802827	16	0.312500	1.990599	5	0.000000	1.937030	22	0.318182	1.491040	24	0.291667	1.579450	7	0.142857	0.826852	14	0.142857	2.602973	10	0.600000	0.942884	3	0.000000	0.965390	13	0.384615	1.308318	13	0.307692	10.216156	288	0.309028	0.252000	0.241573	
334	0.266467	332	0.150602	41	0.634146	293	0.290102	0.031814	14	0.071429	4.853896	4	0.500000	1.255021	8	0.000000	0.822507	16	0.187500	3.144659	17	0.176471	2.432110	13	0.153846	4.772534	13	0.461538	1.820795	11	0.181818	3.600975	9	0.333333	1.875673	11	0.181818	1.191168	10	0.200000	3.048388	17	0.000000	2.095816	9	0.000000	0.738360	4	0.500000	4.531966	20	0.200000	2.116469	13	0.076923	2.432589	6	0.333333	0.792260	10	0.500000	1.487151	15	0.266667	1.170540	13	0.384615	3.138450	15	0.066667	0.811778	10	0.200000	1.894747	20	0.150000	2.049599	15	0.133333	1.034826	17	0.235294	1.007343	19	0.421053	0.908590	5	0.400000	1.001604	13	0.153846	2.302059	4	0.250000	1.374736	24	0.208333	1.974539	15	0.200000	2.931474	9	0.333333	2.297740	4	0.500000	2.148188	13	0.153846	0.662780	7	0.428571	0.855853	16	0.437500	2.622424	5	0.000000	0.967201	7	0.000000	2.440481	20	0.450000	1.038224	6	0.666667	10.216156	293	0.290102	0.250000	0.241570	
363	0.242424	347	0.138329	18	0.333333	272	0.297794	0.027501	13	0.230769	2.278795	14	0.071429	0.813540	11	0.272727	1.159449	13	0.230769	1.686130	9	0.000000	8.465669	16	0.125000	1.760855	16	0.125000	1.031725	21	0.238095	3.865235	11	0.181818	1.865456	8	0.250000	1.645476	22	0.045455	1.907299	19	0.368421	1.622035	3	0.333333	0.824390	8	0.250000	1.563139	6	0.000000	3.798688	11	0.181818	2.778567	4	0.750000	0.990785	10	0.000000	1.934284	1	0.000000	0.778960	12	0.250000	1.750057	16	0.312500	0.984664	11	0.272727	1.914673	11	0.181818	2.007584	6	0.666667	1.110336	19	0.157895	0.592928	18	0.611111	2.137755	10	0.000000	0.777882	22	0.181818	1.590038	6	0.000000	1.437126	6	0.166667	2.667316	10	0.000000	2.721531	11	0.454545	1.637931	8	0.375000	1.044031	15	0.266667	0.753562	9	0.555556	0.947128	6	0.500000	1.759133	21	0.238095	1.028815	8	0.125000	2.393555	15	0.400000	2.268442	13	0.307692	10.216156	272	0.297794	0.223000	0.241572	
320	0.303125	387	0.113695	29	0.620690	264	0.291667	0.030708	18	0.500000	1.510356	15	0.266667	0.488037	10	0.500000	0.900945	9	0.333333	1.298043	13	0.230769	1.802746	8	0.125000	2.062013	13	0.230769	0.807721	4	0.500000	7.053192	12	0.083333	2.062851	8	0.375000	1.113568	14	0.357143	1.884067	7	0.000000	1.340389	7	0.714286	0.672828	14	0.214286	0.940683	8	0.375000	2.278804	13	0.384615	2.217967	14	0.428571	1.036188	13	0.153846	1.534202	19	0.210526	1.105510	10	0.200000	1.067968	6	0.666667	1.025998	13	0.076923	1.943481	6	0.500000	1.883295	6	0.500000	1.169204	14	0.500000	1.135910	13	0.461538	2.088254	12	0.250000	1.003101	3	0.000000	1.743257	17	0.235294	1.529468	10	0.200000	1.477740	4	0.500000	2.838052	5	0.400000	2.542624	15	0.133333	1.448264	22	0.227273	1.480211	9	0.222222	0.908139	13	0.307692	2.696618	8	0.000000	1.077588	7	0.285714	2.525330	13	0.384615	0.790752	12	0.500000	10.216156	264	0.291667	0.236000	0.241572	
352	0.232955	363	0.118457	33	0.303030	252	0.265873	0.020222	15	0.333333	2.142631	13	0.307692	1.120754	17	0.352941	1.352885	8	0.000000	1.858156	13	0.230769	4.798981	14	0.142857	3.509923	5	0.400000	1.908324	17	0.294118	3.688022	8	0.000000	2.216458	24	0.083333	0.934262	6	0.500000	2.017437	11	0.181818	2.184527	11	0.090909	1.010026	14	0.071429	1.626978	6	0.166667	1.960732	4	0.000000	2.390316	17	0.470588	0.990460	14	0.214286	1.268563	9	0.000000	1.105670	6	0.000000	0.819830	6	0.666667	0.968784	11	0.181818	1.909476	19	0.105263	0.894078	9	0.333333	0.945092	8	0.250000	1.067703	13	0.307692	2.405212	6	0.166667	1.432081	16	0.125000	1.797217	14	0.428571	1.433867	7	0.142857	0.989969	16	0.250000	4.973666	15	0.333333	4.792140	2	0.000000	1.379995	8	0.625000	2.736658	7	0.428571	1.039640	9	0.111111	1.503311	18	0.277778	1.134892	11	0.181818	2.421008	21	0.238095	1.425861	7	0.714286	10.216156	252	0.265873	0.202000	0.241568	
357	0.282913	346	0.118497	30	0.566667	267	0.299625	0.031657	19	0.315789	2.138384	6	0.166667	0.671210	8	0.250000	1.221063	10	0.100000	2.649654	12	0.083333	3.184652	12	0.416667	1.939163	15	0.266667	1.664626	13	0.230769	4.288295	10	0.000000	1.634222	17	0.411765	1.194936	9	0.777778	2.079327	19	0.421053	1.315290	12	0.416667	0.469611	10	0.400000	1.512075	18	0.166667	2.118354	9	0.333333	2.456029	6	0.333333	0.942882	9	0.222222	1.505459	6	0.500000	0.944318	15	0.333333	1.908602	4	0.250000	0.689741	4	0.750000	1.888540	7	0.428571	2.764279	12	0.250000	1.863074	4	0.000000	1.468189	10	0.100000	2.526851	12	0.500000	0.921277	19	0.315789	2.486114	13	0.230769	2.398863	14	0.214286	1.092948	6	0.333333	3.141605	20	0.000000	2.743204	3	0.333333	1.313528	12	0.083333	0.820695	8	0.125000	1.006335	7	0.000000	2.252740	7	0.428571	1.215616	11	0.090909	3.125739	10	0.000000	1.338573	21	0.476190	10.189997	267	0.299625	0.239000	0.241568	
346	0.283237	342	0.154971	37	0.513514	275	0.309091	0.034368	8	0.500000	3.051693	4	0.000000	0.828388	11	0.272727	1.569811	6	0.666667	1.772608	10	0.700000	3.114405	13	0.076923	1.905503	13	0.153846	1.480559	22	0.045455	4.085243	11	0.272727	2.355355	4	0.250000	1.366846	10	0.100000	2.208661	10	0.200000	0.417015	21	0.619048	0.601564	8	0.250000	1.451824	7	0.142857	3.859085	14	0.142857	1.548180	14	0.285714	0.810724	19	0.263158	1.719784	6	0.833333	1.485056	12	0.250000	2.177218	8	0.375000	0.417874	19	0.473684	2.025475	10	0.300000	1.838683	13	0.307692	0.887586	10	0.300000	1.117608	10	0.200000	1.253001	20	0.600000	1.001374	7	0.142857	1.888749	15	0.200000	1.866375	6	0.333333	0.526514	8	0.125000	2.392926	10	0.400000	2.459638	14	0.500000	1.334592	15	0.400000	1.577346	17	0.176471	0.876895	9	0.111111	2.209266	15	0.266667	1.034538	11	0.090909	3.153533	15	0.133333	1.462705	22	0.136364	10.183116	275	0.309091	0.255000	0.241567	
315	0.311111	385	0.116883	32	0.687500	268	0.294776	0.034314	7	0.428571	2.748271	14	0.142857	0.734403	9	0.333333	1.215310	9	0.555556	1.877433	16	0.437500	2.553428	7	0.142857	1.644353	19	0.210526	2.692753	17	0.647059	4.180817	15	0.333333	1.463004	10	0.500000	1.732216	15	0.133333	2.026847	6	0.666667	0.702752	10	0.500000	0.796645	5	0.000000	1.504076	13	0.461538	2.546755	8	0.250000	2.984897	10	0.500000	0.665816	9	0.111111	1.443381	8	0.250000	2.087883	11	0.000000	1.944488	9	0.111111	0.704703	9	0.000000	1.707915	10	0.200000	1.742323	7	0.428571	0.884198	5	0.000000	1.709525	11	0.000000	2.156678	9	0.222222	0.651201	9	0.333333	1.986252	9	0.666667	1.660018	11	0.181818	0.760187	7	0.857143	1.766823	16	0.250000	5.022735	20	0.750000	1.460838	7	0.285714	1.079308	16	0.250000	1.336599	10	0.100000	2.221696	15	0.333333	1.084902	13	0.307692	2.620574	13	0.153846	0.805462	11	0.545455	10.178913	268	0.294776	0.244000	0.241563	
346	0.283237	354	0.161017	28	0.678571	272	0.279412	0.057881	4	0.500000	1.664425	6	0.500000	0.889027	11	0.454545	0.673668	18	0.555556	3.026007	16	0.250000	2.391203	3	0.333333	3.451115	17	0.294118	2.749923	22	0.363636	1.274128	9	0.777778	2.578914	11	0.363636	1.742604	5	0.200000	1.866896	15	0.200000	0.611249	6	0.166667	0.814008	14	0.214286	1.621277	9	0.777778	3.185912	12	0.166667	1.819705	9	0.333333	0.662841	12	0.250000	0.609194	13	0.461538	1.194214	9	0.666667	1.633070	15	0.200000	0.721600	2	0.000000	1.793695	21	0.285714	1.793471	12	0.500000	0.844737	13	0.384615	0.916112	22	0.318182	2.004761	6	0.500000	0.923578	15	0.266667	1.969140	10	0.300000	2.675684	8	0.000000	1.238354	18	0.111111	1.742817	14	0.142857	1.659715	7	0.142857	1.269378	5	0.000000	1.295036	11	0.000000	1.145163	12	0.166667	2.722123	10	0.200000	0.706416	11	0.363636	2.527859	6	0.000000	1.578290	7	0.285714	10.085686	272	0.279412	0.250000	0.241564	
361	0.221607	352	0.113636	29	0.482759	258	0.263566	0.038764	13	0.076923	2.423894	7	0.285714	0.916490	13	0.384615	0.657611	10	0.000000	3.912915	14	0.000000	2.546787	16	0.250000	1.764479	6	0.166667	1.515485	9	0.444444	4.175266	8	0.125000	2.516705	7	0.428571	0.952838	13	0.461538	2.720326	8	0.250000	1.023359	11	0.000000	0.616944	21	0.238095	3.083886	12	0.416667	2.957476	15	0.200000	1.746955	12	0.416667	0.898649	15	0.133333	1.453929	22	0.181818	1.179224	9	0.222222	1.545808	5	0.000000	0.728788	15	0.133333	1.680136	5	0.000000	2.584132	28	0.071429	0.619102	15	0.133333	0.784590	9	0.000000	1.907348	10	0.600000	1.011116	6	0.166667	1.729654	9	0.000000	1.860220	9	0.222222	1.125783	6	0.000000	2.727200	11	0.090909	1.971691	7	0.285714	2.013422	12	0.416667	2.760441	15	0.200000	0.867014	13	0.384615	2.275213	19	0.894737	0.719012	16	0.250000	1.367249	16	0.312500	0.854045	7	0.142857	9.982396	258	0.263566	0.202000	0.241560	
383	0.234987	345	0.115942	22	0.636364	250	0.240000	0.050336	8	0.000000	2.972111	12	0.166667	1.079198	11	0.272727	0.607877	15	0.133333	4.572938	9	0.000000	2.784921	12	0.000000	2.006744	8	0.250000	2.507566	10	0.600000	3.366705	22	0.045455	2.456046	13	0.230769	1.847538	15	0.133333	1.789366	21	0.285714	0.942897	18	0.555556	0.799720	6	0.666667	2.001095	9	0.111111	1.801568	16	0.312500	3.035584	11	0.181818	0.738904	8	0.000000	0.706491	13	0.769231	0.577818	25	0.360000	1.426041	8	0.500000	0.328478	5	0.400000	1.701816	10	0.200000	2.047434	8	0.375000	0.375112	15	0.533333	0.798890	10	0.200000	2.490542	12	0.083333	0.970677	21	0.047619	1.208054	12	0.250000	1.808844	3	0.000000	0.759031	11	0.272727	3.009794	9	0.111111	4.023956	15	0.200000	1.260588	12	0.166667	1.302108	14	0.285714	0.936355	15	0.400000	6.363926	8	0.125000	1.183715	18	0.111111	1.474481	1	0.000000	1.509976	17	0.411765	10.025733	250	0.240000	0.204000	0.241559	
373	0.324397	322	0.099379	32	0.281250	273	0.260073	0.035754	10	0.100000	2.697189	14	0.071429	0.877605	6	0.166667	0.964002	20	0.350000	1.284049	14	0.214286	2.923007	7	0.428571	1.983120	12	0.250000	2.082247	7	0.142857	3.667404	21	0.333333	2.578372	21	0.285714	1.315471	12	0.416667	2.004640	21	0.380952	4.054457	12	0.250000	1.502648	15	0.733333	3.673631	14	0.071429	3.420279	13	0.461538	1.773747	13	0.153846	0.748303	8	0.375000	2.895437	23	0.304348	1.255634	20	0.200000	1.014659	11	0.909091	0.697873	12	0.083333	2.431064	16	0.250000	1.446607	20	0.450000	0.690729	10	0.300000	0.763301	10	0.100000	1.562222	14	0.571429	0.813667	8	0.375000	1.361619	11	0.363636	1.173103	10	0.000000	2.668318	22	0.818182	2.626199	5	0.400000	2.748749	10	0.300000	1.679873	5	0.200000	1.452652	7	0.571429	0.580257	9	0.333333	1.879841	6	0.333333	1.050078	19	0.315789	2.292240	10	0.400000	1.873419	5	0.400000	10.028910	273	0.260073	0.233000	0.241560	
