Akodon_mollis	0
Akodon_mollis_altorum	0
Akodon_montensis	0
Akodon_mystax	0
Akodon_orophilus	0
Akodon_paranaensis	0
Akodon_philipmyersi	0
Akodon_polopi	0
Akodon_reigi	0
Akodon_serrensis	0
Akodon_siberiae	0
Akodon_simulator	0
Akodon_spegazzinii	0
Akodon_subfuscus	0
Akodon_sylvanus	0
Akodon_tartareus	0
Akodon_toba	0
Akodon_torques	0
Akodon_varius	0
Akodon_viridescens	0
Alcelaphus_lichtensteini	0
Alces_alces_cameloides	0
Alces_alces_pfitzmayeri	0
Alionycteris_paucidentata	0
Allactaga_balikunica	0
Allactaga_bullata	0
Allactaga_elater	0
Allactaga_euphratica	0
Allactaga_firouzi	0
Allactaga_hotsoni	0
Allactaga_major	0
Allactaga_sibirica	0
Allactaga_toussi	0
Allactaga_williamsi	0
Allactodipus_bobrinskii	0
Allenopithecus_nigroviridis	0
Allocebus_trichotis	0
Allocricetulus_eversmanni	0
Alouatta_belzebul	0
Alouatta_caraya	0
Alouatta_guariba	0
Alouatta_macconnelli	0
Alouatta_palliata_aequatorialis	0
Alouatta_palliata_coibensis	0
Alouatta_palliata_mexicana	0
Alouatta_palliata_trabeata	0
Alouatta_pigra	0
Alouatta_sara	0
Alouatta_seniculus	0
Alouatta_stramineus	0
Alticola_albicaudus	0
Alticola_barakshin	0
Alticola_lemminus	0
Alticola_macrotis	0
Alticola_macrotis_vinogradovi	0
Alticola_montosa	0
Alticola_olchonensis	0
Alticola_semicanus	0
Alticola_strelzowi	0
Alticola_strelzowi_desertorum	0
Alticola_tuvinicus	0
Amblysomus_corriae	0
Amblysomus_marleyi	0
Amblysomus_robustus	0
Amblysomus_septentrionalis	0
Ametrida_centurio	0
Ammospermophilus_harrisii	0
Ammospermophilus_insularis	0
Ammospermophilus_interpres	0
Ammospermophilus_leucurus	0
Ammotragus_lervia	0
Amphinectomys_savamis	0
Anathana_ellioti	0
Andalgalomys_pearsoni	0
Andalgalomys_pearsoni_dorbignyi	0
Andalgalomys_roigi	0
Andinomys_edax	0
Anisomys_imitator	0
Anoura_caudifer	0
Anoura_cultrata	0
Anoura_latidens	0
Anourosorex_yamashinai	0
Antechinomys_laniger	0
Antechinus_agilis	0
Antechinus_bellus	0
Antechinus_godmani	0
Antechinus_leo	0
Antechinus_minimus	0
Antechinus_stuartii	0
Antechinus_swainsonii	0
Anthops_ornatus	0
Antidorcas_marsupialis	0
Antilocapra_americana_sonoriensis	0
Antilope_cervicapra	0
Antrozous_dubiaquercus	0
Aonyx_capensis	0
Aonyx_cinerea	0
Aotus_azarai	0
Aotus_azarai_boliviensis	0
Aotus_azarai_infulatus	0
Aotus_brumbacki	0
Aotus_griseimembra	0
Aotus_lemurinus	0
Aotus_nancymaae	0
Aotus_nigriceps	0
Aotus_vociferans	0
Aplodontia_rufa_californica	0
Aplodontia_rufa_humboldtiana	0
Aplodontia_rufa_nigra	0
Aplodontia_rufa_olympica	0
Aplodontia_rufa_pacifica	0
Aplodontia_rufa_phaea	0
Apodemus_agrarius	0
Apodemus_agrarius_coreae	0
Apodemus_alpicola	0
Apodemus_argenteus	0
Apodemus_chejuensis	0
Apodemus_chevrieri	0
Apodemus_draco	0
Apodemus_flavicollis	0
Apodemus_gurkha	0
Apodemus_hermonensis	0
Apodemus_ilex	0
Apodemus_latronum	0
Apodemus_mystacinus	0
Apodemus_pallipes	0
Apodemus_peninsulae	0
Apodemus_ponticus	0
Apodemus_semotus	0
Apodemus_speciosus	0
Apodemus_sylvaticus	0
Apodemus_uralensis	0
Apodemus_wardi	0
Apomys_abrae	0
Apomys_camiguinensis	0
Apomys_datae	0
Apomys_gracilirostris	0
Apomys_hylocoetes	0
Apomys_insignis	0
Apomys_iridensis	0
Apomys_lubangensis	0
Apomys_microdon	0
Apomys_musculus	0
Apomys_sacobianus	0
Aproteles_bulmerae	0
Arabitragus_jayakari	0
Archboldomys_luzonensis	0
Arctictis_binturong	0
Arctocebus_aureus	0
Arctocebus_calabarensis	0
Arctocephalus_australis	0
Arctocephalus_forsteri	0
Arctocephalus_gazella	0
Arctocephalus_pusillus	0
Arctocephalus_townsendi	0
Arctocephalus_tropicalis	0
Arctogalidia_trivirgata	0
Arctonyx_collaris	0
Ardops_nichollsi	0
Arielulus_aureocollaris	0
Arielulus_cuprosus	0
Ariteus_flavescens	0
Artibeus_amplus	0
Artibeus_anderseni	0
Artibeus_aztecus	0
Artibeus_bogotensis	0
Artibeus_cinereus	0
Artibeus_concolor	0
Artibeus_fimbriatus	0
Artibeus_fraterculus	0
Artibeus_glaucus	0
Artibeus_gnomus	0
Artibeus_hirsutus	0
Artibeus_inopinatus	0
Artibeus_intermedius	0
Artibeus_jamaicensis	0
Artibeus_jamaicensis_aequatorialis	0
Artibeus_jamaicensis_parvipes	0
Artibeus_jamaicensis_paulus	0
Artibeus_jamaicensis_richardsoni	0
Artibeus_jamaicensis_triomylus	0
Artibeus_jamaicensis_yucatanicus	0
Artibeus_lituratus	0
Artibeus_obscurus	0
Artibeus_phaeotis	0
Artibeus_planirostris_fallax	0
Artibeus_planirostris_grenadensis	0
Artibeus_planirostris_hercules	0
Artibeus_planirostris_trinitatis	0
Artibeus_rava	0
Artibeus_schwartzi	0
Artibeus_toltecus	0
Artibeus_watsoni	0
Arvicanthis_abyssinicus	0
Arvicanthis_dembeensis	0
Arvicanthis_niloticus	0
Arvicanthis_somalicus	0
Arvicola_amphibius	0
Arvicola_sapidus	0
Aselliscus_stoliczkanus	0
Aselliscus_tricuspidatus	0
Atelerix_albiventris	0
Atelerix_algirus	0
Atelerix_frontalis	0
Ateles_belzebuth	0
Ateles_belzebuth_chamek	0
Ateles_belzebuth_marginatus	0
Ateles_fusciceps	0
Ateles_fusciceps_robustus	0
Ateles_fusciceps_rufiventris	0
Ateles_geoffroyi_frontatus	0
Ateles_geoffroyi_panamensis	0
Ateles_geoffroyi_vellerosus	0
Ateles_geoffroyi_yucatanensis	0
Ateles_hybridus	0
Ateles_paniscus	0
Atelocynus_microtis	0
Atherurus_africanus	0
Atherurus_macrourus	0
Atilax_paludinosus	0
Atlantoxerus_getulus	0
